""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"5496","10594230","105006475","COCO FRESH TEA & JUICE","Restaurant","371 SPADINA AVE","43.65581","-79.39906","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-07-15","M - Minor","Notice to Comply","",""
"5497","10608590","104935961","COCO FRESH TEA & JUICE","Restaurant","372 YONGE ST","43.65873","-79.38218","Pass","2","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-02-04","NA - Not Applicable","Notice to Comply","",""
"5498","10654029","104981763","COCO FRESH TEA & JUICE","Food Take Out","352 QUEEN ST W","43.64925","-79.39544","Pass","2","","2022-05-31","","","",""
"5499","10712419","104947290","COCO FRESH TEA & JUICE","Food Take Out","1571 SANDHURST CRCL, Bldg-105","43.80923","-79.26932","Pass","2","","2022-03-14","","","",""
"5500","10720794","105034068","COCO FRESH TEA & JUICE","Food Take Out","60 BRIAN HARRISON WAY, Unit-4","43.77403","-79.25801","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-10-19","S - Significant","Corrected During Inspection","",""
"5501","10720794","105034068","COCO FRESH TEA & JUICE","Food Take Out","60 BRIAN HARRISON WAY, Unit-4","43.77403","-79.25801","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-10-19","NA - Not Applicable","Notice to Comply","",""
"5502","10729894","104999826","COCO FRESH TEA & JUICE","Food Take Out","5651 STEELES AVE E, Unit-9","43.83219","-79.26675","Pass","2","","2022-06-30","","","",""
"5503","10649462","105019125","COCO FRESH TEA & JUICE /CHI CHOP","Restaurant","630 BLOOR ST W","43.66452","-79.41451","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-08-08","NA - Not Applicable","Notice to Comply","",""
"5504","10649462","105090685","COCO FRESH TEA & JUICE /CHI CHOP","Restaurant","630 BLOOR ST W","43.66452","-79.41451","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-12-20","S - Significant","Corrected During Inspection","",""
"5505","10649462","105090685","COCO FRESH TEA & JUICE /CHI CHOP","Restaurant","630 BLOOR ST W","43.66452","-79.41451","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-12-20","M - Minor","Notice to Comply","",""
"5506","10649462","105090685","COCO FRESH TEA & JUICE /CHI CHOP","Restaurant","630 BLOOR ST W","43.66452","-79.41451","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-12-20","M - Minor","Notice to Comply","",""
"5507","10649462","105090685","COCO FRESH TEA & JUICE /CHI CHOP","Restaurant","630 BLOOR ST W","43.66452","-79.41451","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-12-20","S - Significant","Corrected During Inspection","",""
"5508","10649462","105090685","COCO FRESH TEA & JUICE /CHI CHOP","Restaurant","630 BLOOR ST W","43.66452","-79.41451","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2022-12-20","M - Minor","Notice to Comply","",""
"5509","10649462","105090685","COCO FRESH TEA & JUICE /CHI CHOP","Restaurant","630 BLOOR ST W","43.66452","-79.41451","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-12-20","M - Minor","Notice to Comply","",""
"5510","10683005","105025658","COCO FRESH TEA & JUICES - FB BOOTH 125-126 - CNE 2022","Food Take Out","2 STRACHAN AVE","43.6372","-79.41004","Pass","2","","2022-08-19","","","",""
"5511","10520311","104955906","COCO FRESH TEA AND JUICE","Refreshment Stand (Stationary)","17B FINCH AVE W","43.77919","-79.41718","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-04-06","M - Minor","Notice to Comply","",""
"5512","10760228","105015569","COCO FRESH TEA AND JUICE","Food Take Out","31 TAPSCOTT RD, Unit-99","43.80659","-79.22201","Pass","2","","2022-08-02","","","",""
"5513","10764093","105040907","COCO FRESH TEA AND JUICE","Food Take Out","790 MILITARY TRL, Unit-5","43.79021","-79.19546","Pass","1","","2022-09-16","","","",""
"5514","10698825","105085881","COCO FRESH TEA& JUICE","Food Take Out","85 ELLESMERE RD, Unit-6","43.7571","-79.31241","Pass","2","Fail to clean utensils as often as necessary - Sec. 21(2)","2022-12-21","S - Significant","Notice to Comply","",""
"5515","10698825","105085881","COCO FRESH TEA& JUICE","Food Take Out","85 ELLESMERE RD, Unit-6","43.7571","-79.31241","Pass","2","Fail to sanitize utensils as often as necessary - Sec. 21(2)","2022-12-21","S - Significant","Notice to Comply","",""
"5516","10744208","105069844","COCO FRESH TEA&JUICE","Food Take Out","1021 GERRARD ST E","43.66868","-79.33737","Pass","1","","2022-11-08","","","",""
"5517","10686151","105084575","COCO KARAOKE","Restaurant","6365 YONGE ST","43.79706","-79.41949","Pass","2","Fail to sanitize multi-service articles after use - Sec. 21(1)","2022-12-08","S - Significant","Notice to Comply","",""
"5518","10686151","105084575","COCO KARAOKE","Restaurant","6365 YONGE ST","43.79706","-79.41949","Pass","2","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-12-08","NA - Not Applicable","Notice to Comply","",""
"5519","10686151","105084575","COCO KARAOKE","Restaurant","6365 YONGE ST","43.79706","-79.41949","Pass","2","Handwashing stations not conveniently accessible by food handlers - Sec. 7(3)(c)   ","2022-12-08","S - Significant","Notice to Comply","",""
"5520","10686151","105084575","COCO KARAOKE","Restaurant","6365 YONGE ST","43.79706","-79.41949","Pass","2","Store ice in unsanitary manner - Sec.  26(5) ","2022-12-08","C - Crucial","Notice to Comply","",""
"5521","10686151","105084575","COCO KARAOKE","Restaurant","6365 YONGE ST","43.79706","-79.41949","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-12-08","S - Significant","Notice to Comply","",""
"5522","10686151","105084575","COCO KARAOKE","Restaurant","6365 YONGE ST","43.79706","-79.41949","Pass","2","FAIL TO REMOVE GARBAGE WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12","2022-12-08","S - Significant","Notice to Comply","",""
"5523","10686151","105084575","COCO KARAOKE","Restaurant","6365 YONGE ST","43.79706","-79.41949","Pass","2","Fail to maintain records of pest control measures taken - Sec. 13(2)","2022-12-08","S - Significant","Notice to Comply","",""
"5524","10686151","105084575","COCO KARAOKE","Restaurant","6365 YONGE ST","43.79706","-79.41949","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-12-08","M - Minor","Notice to Comply","",""
"5525","10686151","105084575","COCO KARAOKE","Restaurant","6365 YONGE ST","43.79706","-79.41949","Pass","2","OPERATE FOOD PREMISE - FAIL TO KEEP SANITARY FACILITY SANITARY - SEC. 25(2)","2022-12-08","S - Significant","Notice to Comply","",""
"5526","10714839","105062869","COCO KARAOKE","Cocktail Bar / Beverage Room","1290 FINCH AVE W, Unit-1","43.76533","-79.48953","Pass","2","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2022-10-27","S - Significant","Notice to Comply","",""
"5527","10714839","105062869","COCO KARAOKE","Cocktail Bar / Beverage Room","1290 FINCH AVE W, Unit-1","43.76533","-79.48953","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-10-27","S - Significant","Notice to Comply","",""
"5528","10714839","105062869","COCO KARAOKE","Cocktail Bar / Beverage Room","1290 FINCH AVE W, Unit-1","43.76533","-79.48953","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-10-27","M - Minor","Notice to Comply","",""
"5529","10714839","105062869","COCO KARAOKE","Cocktail Bar / Beverage Room","1290 FINCH AVE W, Unit-1","43.76533","-79.48953","Pass","2","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-10-27","NA - Not Applicable","Notice to Comply","",""
"5530","10714839","105062869","COCO KARAOKE","Cocktail Bar / Beverage Room","1290 FINCH AVE W, Unit-1","43.76533","-79.48953","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-10-27","M - Minor","Notice to Comply","",""
"5531","10714839","105062985","COCO KARAOKE","Cocktail Bar / Beverage Room","1290 FINCH AVE W, Unit-1","43.76533","-79.48953","Pass","2","","2022-11-23","","","",""
"5532","10690855","105030625","COCO MARKET","Food Store (Convenience/Variety)","1064 YONGE ST","43.67754","-79.39014","Pass","1","","2022-08-29","","","",""
"5533","10751423","104957535","COCO RICE THAI CUISINE","Restaurant","669 KING ST W","43.64383","-79.40318","Pass","3","","2022-04-11","","","",""
"5534","10757653","104999667","COCO'S","Restaurant","668 COLLEGE ST","43.65529","-79.41667","Pass","2","","2022-06-30","","","",""
"5535","9406585","105047715","COCO'S PLACE RESTAURANT AND BAR","Restaurant","2480 EGLINTON AVE E, Unit-5","43.73495","-79.25962","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-10-05","S - Significant","Corrected During Inspection","",""
"5536","10659009","105029230","COCOA LATTE","Restaurant","671 ST CLAIR AVE W","43.68161","-79.42505","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN RINSE WATER AT 82 C - SEC. 20(1)(A)(II)(A) ","2022-08-25","S - Significant","Corrected During Inspection","",""
"5537","10768008","105070367","COCONUT SEASONS","Restaurant","668 SILVER STAR BLVD, Unit-203","43.8231","-79.30111","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-11-08","M - Minor","Notice to Comply","",""
"5538","10768008","105070367","COCONUT SEASONS","Restaurant","668 SILVER STAR BLVD, Unit-203","43.8231","-79.30111","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2022-11-08","C - Crucial","Notice to Comply","",""
"5539","10768008","105070367","COCONUT SEASONS","Restaurant","668 SILVER STAR BLVD, Unit-203","43.8231","-79.30111","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ","2022-11-08","S - Significant","Corrected During Inspection","",""
"5540","10768008","105070367","COCONUT SEASONS","Restaurant","668 SILVER STAR BLVD, Unit-203","43.8231","-79.30111","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-11-08","M - Minor","Notice to Comply","",""
"5541","10768008","105070367","COCONUT SEASONS","Restaurant","668 SILVER STAR BLVD, Unit-203","43.8231","-79.30111","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-11-08","S - Significant","Notice to Comply","",""
"5542","10768008","105070405","COCONUT SEASONS","Restaurant","668 SILVER STAR BLVD, Unit-203","43.8231","-79.30111","Pass","2","","2022-11-23","","","",""
"5543","10642447","105065887","COCOON COFFEE","Restaurant","855 WILSON AVE, Unit-O","43.7308","-79.46516","Pass","1","","2022-11-02","","","",""
"5544","10488769","104957671","COFFEE AND ALL THAT JAZZ","Restaurant","72 HOWARD PARK AVE","43.65154","-79.45154","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-04-11","M - Minor","Notice to Comply","",""
"5545","10493481","104981240","COFFEE BAR","Bakery","1 HARBOUR SQ","43.64086","-79.37708","Pass","2","","2022-05-30","","","",""
"5546","10493481","105032163","COFFEE BAR","Bakery","1 HARBOUR SQ","43.64086","-79.37708","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2022-08-31","M - Minor","Notice to Comply","",""
"5547","10493481","105032163","COFFEE BAR","Bakery","1 HARBOUR SQ","43.64086","-79.37708","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-08-31","M - Minor","Notice to Comply","",""
"5548","10493481","105032163","COFFEE BAR","Bakery","1 HARBOUR SQ","43.64086","-79.37708","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-08-31","S - Significant","Notice to Comply","",""
"5549","10493481","105032209","COFFEE BAR","Bakery","1 HARBOUR SQ","43.64086","-79.37708","Pass","2","","2022-10-27","","","",""
"5550","10767349","105065285","COFFEE BOX","Food Take Out","6464 YONGE ST, Unit-00K22","43.79555","-79.42008","Pass","2","","2022-11-01","","","",""
"5551","10354265","105068543","COFFEE CULTURE","Restaurant","2060 ELLESMERE RD","43.77639","-79.2343","Pass","2","","2022-11-08","","","",""
"5552","10660996","105067696","COFFEE EXPRESS (RAWF 2022).","Food Take Out","100 PRINCES BLVD","43.63501","-79.41119","Pass","1","","2022-11-04","","","",""
"5553","10763015","105033528","COFFEE HOUSE","Food Take Out","825 COXWELL AVE, Flr-MAIN","43.68983","-79.32495","Pass","2","","2022-09-02","","","",""
"5554","10336814","104998914","COFFEE INC.","Restaurant","2181A LAWRENCE AVE E","43.74732","-79.2837","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-07-04","M - Minor","Notice to Comply","",""
"5555","10594840","105024262","COFFEE ISLAND","Food Take Out","925 BAY ST","43.66413","-79.38665","Pass","3","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-08-17","NA - Not Applicable","Notice to Comply","",""
"5556","10594840","105024262","COFFEE ISLAND","Food Take Out","925 BAY ST","43.66413","-79.38665","Pass","3","Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2022-08-17","C - Crucial","Notice to Comply","",""
"5557","10594840","105024262","COFFEE ISLAND","Food Take Out","925 BAY ST","43.66413","-79.38665","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-08-17","M - Minor","Notice to Comply","",""
"5558","10594840","105024262","COFFEE ISLAND","Food Take Out","925 BAY ST","43.66413","-79.38665","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-08-17","M - Minor","Notice to Comply","",""
"5559","10594840","105024262","COFFEE ISLAND","Food Take Out","925 BAY ST","43.66413","-79.38665","Pass","3","Use food equipment not in good repair - Sec.  8(1)(b)  ","2022-08-17","S - Significant","Notice to Comply","",""
"5560","10594840","105024297","COFFEE ISLAND","Food Take Out","925 BAY ST","43.66413","-79.38665","Pass","3","","2022-08-22","","","",""
"5561","10729377","105055085","COFFEE LUNAR","Restaurant","920 YONGE ST, Unit-6","43.67411","-79.389","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE CLEAN WASH WATER - SEC. 20(1)(A)(I) ","2022-10-13","S - Significant","Corrected During Inspection","",""
"5562","10656354","104956500","COFFEE OYSTERS CHAMPAGNE /A TOI","Restaurant","214 KING ST W","43.64743","-79.38677","Pass","3","","2022-04-07","","","",""
"5563","10576325","105031485","COFFEE POCKET","Food Take Out","688A BLOOR ST W","43.66394","-79.41699","Pass","2","","2022-08-30","","","",""
"5564","10493723","104962118","COFFEE TIME","Restaurant","3701 CHESSWOOD DR","43.75629","-79.47409","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2022-04-22","M - Minor","Notice to Comply","",""
"5565","10493723","105014175","COFFEE TIME","Restaurant","3701 CHESSWOOD DR","43.75629","-79.47409","Pass","2","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2022-07-29","S - Significant","Corrected During Inspection","",""
"5566","10493723","105014175","COFFEE TIME","Restaurant","3701 CHESSWOOD DR","43.75629","-79.47409","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-07-29","M - Minor","Notice to Comply","",""
"5567","10509010","105062434","COFFEE TIME","Food Take Out","4040 FINCH AVE E","43.80243","-79.29375","Pass","1","","2022-10-27","","","",""
"5568","10604672","105078644","COFFEE TIME","Restaurant","2146 DANFORTH AVE","43.68627","-79.31118","Pass","2","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2022-11-24","M - Minor","Notice to Comply","",""
"5569","10604672","105078644","COFFEE TIME","Restaurant","2146 DANFORTH AVE","43.68627","-79.31118","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-11-24","NA - Not Applicable","Notice to Comply","",""
"5570","10766672","105059989","COFFEE TIME","Restaurant","1471 EGLINTON AVE W","43.69788","-79.43914","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-10-21","M - Minor","Notice to Comply","",""
"5571","10766672","105059989","COFFEE TIME","Restaurant","1471 EGLINTON AVE W","43.69788","-79.43914","Pass","2","SANITIZE UTENSILS IN QUATERNARY AMMONIUM COMPOUND SOLUTION OF LESS THAN 200 P.P.M. - SEC. 19(C) ","2022-10-21","S - Significant","Corrected During Inspection","",""
"5572","10766672","105059989","COFFEE TIME","Restaurant","1471 EGLINTON AVE W","43.69788","-79.43914","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-10-21","M - Minor","Notice to Comply","",""
"5573","10624452","104927126","COFFEE TIME","Restaurant","3622 DUFFERIN ST, Unit-0","43.73181","-79.45916","Pass","2","","2022-01-06","","","",""
"5574","10624452","104969243","COFFEE TIME","Restaurant","3622 DUFFERIN ST, Unit-0","43.73181","-79.45916","Pass","2","","2022-05-09","","","",""
"5575","9015648","104976367","COFFEE TREE ROASTERY","Restaurant","2412 BLOOR ST W","43.64981","-79.48351","Pass","2","","2022-05-20","","","",""
"5576","10574784","105015765","COLABA JUNCTION","Restaurant","801 BAY ST","43.66114","-79.38561","Pass","3","USE EQUIPMENT NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ","2022-10-14","S - Significant","Corrected During Inspection","",""
"5577","10574784","105015765","COLABA JUNCTION","Restaurant","801 BAY ST","43.66114","-79.38561","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-10-14","M - Minor","Notice to Comply","",""
"5578","10700017","105002417","COLABA JUNCTION","Restaurant","410 BATHURST ST","43.65418","-79.40717","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-07-07","M - Minor","Notice to Comply","",""
